class,rank,token,mean_abs_shap
539,1,000 as,0.0004033372229513543
539,2,000 and,0.0003900967747742047
539,3,000,0.0003116868338589758
540,1,000 as,0.0003393212904916667
540,2,000 and,0.00032874860296798735
540,3,000,0.0002802968796384059
541,1,000 as,0.0004337601959328455
541,2,000,0.00038469746236263525
541,3,000 and,0.0003790055197295387
542,1,000 as,0.000382403750218016
542,2,000 and,0.0003167066122877408
542,3,000,0.00031069476326206247
543,1,000 as,0.00045223636294776734
543,2,000,0.0003940586312843341
543,3,000 and,0.00038504856284346875
544,1,000 as,0.00042081055903739226
544,2,000 and,0.00034556723234620783
544,3,000,0.00034114585312814766
545,1,000 as,0.0003994106569057423
545,2,000,0.00038053984524891594
545,3,000 and,0.0003594112415966266
546,1,000 as,0.00043837058428535214
546,2,000,0.0004355412396208172
546,3,000 and,0.0003561458908062741
547,1,000,0.00039703561359571364
547,2,000 as,0.00037656706304098933
547,3,000 and,0.0003289954661653959
548,1,000 as,0.00039853450737384035
548,2,000,0.00035033306293457393
548,3,000 and,0.0003350460911351327
549,1,000 as,0.0003501111873483315
549,2,000 and,0.00030898615843779904
549,3,000,0.0002605513520402377
550,1,000,0.0003911031554049856
550,2,000 as,0.00037889581147321596
550,3,000 and,0.0003605011515480648
551,1,000 as,0.00036829419125340723
551,2,000 and,0.0003317487026250902
551,3,000,0.00029736112803907105
552,1,000,0.00040238470270202666
552,2,000 as,0.00038933217891768367
552,3,000 and,0.00032926451978482115
553,1,000 as,0.0003545806321678703
553,2,000,0.00034444452808605623
553,3,000 and,0.0003150900122841938
554,1,000 as,0.0003386001303831516
554,2,000 and,0.0003170714456556398
554,3,000,0.0003123608054156785
555,1,000,0.0003762734838426127
555,2,000 as,0.00035991929825401913
555,3,000 and,0.0003382687561597253
556,1,000 as,0.0003480466542816245
556,2,000,0.000320033086747803
556,3,000 and,0.00030795639287547696
557,1,000 and,0.0003870809921978643
557,2,000 as,0.00035273360222938885
557,3,000,0.000280467120316763
558,1,000 as,0.00039110053242523283
558,2,000 and,0.0003424726272784714
558,3,000,0.0003424467208393524
559,1,000 and,0.00036138532608750654
559,2,000 as,0.0003548895976046259
559,3,000,0.00025657775956008195
560,1,000 as,0.0003724196548984471
560,2,000,0.0002968702249777067
560,3,000 and,0.00026780213648259815
561,1,000 as,0.00038883406507978435
561,2,000,0.00035003316599931166
561,3,000 and,0.00030779874520030063
562,1,000 as,0.0004815612054626899
562,2,000 and,0.0003959307556181073
562,3,000,0.00038332993816971354
563,1,000 as,0.0003833716392373529
563,2,000,0.00034347455995971686
563,3,000 and,0.00033681946768549436
564,1,000 as,0.0003745321702339464
564,2,000,0.00034378157796791954
564,3,000 and,0.00033007192427022766
565,1,000 as,0.00035457163121504045
565,2,000 and,0.00032543769886818694
565,3,000,0.00031400598538705257
566,1,000 as,0.00037681321755935257
566,2,000,0.00037208764564826896
566,3,000 and,0.0003390194015322138
567,1,000 as,0.0004017974936995716
567,2,000 and,0.00032097993088773765
567,3,000,0.0003153077686774915
568,1,000 as,0.0004170967136436323
568,2,000 and,0.0003552174496384917
568,3,000,0.00031853436122567544
569,1,000 as,0.0004362708747607054
569,2,000 and,0.00033666227790497556
569,3,000,0.0003348053274040506
570,1,000 as,0.0004154055890613971
570,2,000 and,0.00036198385415382365
570,3,000,0.0003611271213301134
571,1,000 and,0.00035039027537344525
571,2,000 as,0.00033673912491712224
571,3,000,0.00029107622770042436
572,1,000,0.0003988251317541064
572,2,000 as,0.000396982017979923
572,3,000 and,0.00033141672775647885
573,1,000 as,0.0003542773372416145
573,2,000 and,0.00031797515453842385
573,3,000,0.0002696133833856294
574,1,000 as,0.0003592137108067683
574,2,000 and,0.0003453923046195939
574,3,000,0.00034044496181045986
575,1,000 as,0.00045547067305598554
575,2,000 and,0.0003703678144397788
575,3,000,0.0003608227438555037
576,1,000 as,0.00046391142983833074
576,2,000 and,0.000385344248597078
576,3,000,0.0003772976131489951
577,1,000 as,0.00041829351491442975
577,2,000 and,0.0003332055288100331
577,3,000,0.00033198129321961283
578,1,000,0.0003510617903633633
578,2,000 as,0.0003465284763722524
578,3,000 and,0.000337917692395904
579,1,000 as,0.00040615784065444713
579,2,000 and,0.0003789243656002685
579,3,000,0.00033652720854532276
580,1,000 as,0.00041953331081290003
580,2,000,0.0003748631757202172
580,3,000 and,0.000330043869165206
581,1,000 as,0.0004769844793435544
581,2,000,0.00041104406453598447
581,3,000 and,0.00040854439362706974
582,1,000 as,0.00040084738246218363
582,2,000 and,0.0003278190985275428
582,3,000,0.0003196849743413333
583,1,000,0.00037181364172172494
583,2,000 and,0.00036637546489114023
583,3,000 as,0.0003570022506582028
584,1,000 as,0.00039812555177585373
584,2,000 and,0.00036272809246732307
584,3,000,0.0003319887550818757
585,1,000 as,0.00041106193724878444
585,2,000 and,0.00037717781973092536
585,3,000,0.0003715784471260177
586,1,000 as,0.00035737363160131863
586,2,000,0.000299576097897572
586,3,000 and,0.0002957757565180965
587,1,000 as,0.00035374821827058805
587,2,000 and,0.00029930049220228746
587,3,000,0.0002736217088373845
588,1,000 as,0.0003822855132787628
588,2,000,0.0003592078415795607
588,3,000 and,0.0003355898002147263
589,1,000 as,0.0004950560988461752
589,2,000,0.0004182725450108897
589,3,000 and,0.0004098757882802427
590,1,000 as,0.00047542569963141554
590,2,000,0.00040802047532767673
590,3,000 and,0.0003904162574784267
591,1,000 as,0.00045592408843115413
591,2,000,0.00042809686598842576
591,3,000 and,0.00041167536007444445
592,1,000 as,0.00037602868874387117
592,2,000 and,0.00037577334401906213
592,3,000,0.00026808496817360225
593,1,000 as,0.0004459308905133921
593,2,000 and,0.0003489091330220228
593,3,000,0.0003402228730125236
594,1,000 as,0.0004460243260957757
594,2,000 and,0.0003476276283477757
594,3,000,0.00033833303857848867
595,1,000 as,0.0004434052174609984
595,2,000,0.00040621424750908106
595,3,000 and,0.00036711477084075053
596,1,000 as,0.0003817795153840994
596,2,000,0.00034297491860938773
596,3,000 and,0.00034267397649168655
597,1,000,0.0003709751443892633
597,2,000 as,0.000368279356865595
597,3,000 and,0.0003313072520389389
598,1,000 and,0.00033433106344287497
598,2,000 as,0.00031659678620259146
598,3,000,0.00029033084428774485
599,1,000 as,0.0004280547400606082
599,2,000,0.00036141946341910607
599,3,000 and,0.0003462316001342964
600,1,000 as,0.0004384942069921177
600,2,000 and,0.0003575757283435609
600,3,000,0.0003442311872082445
601,1,000 as,0.00036969424372014015
601,2,000 and,0.00033782236454696677
601,3,000,0.00030031407681112916
602,1,000,0.0004266498173839853
602,2,000 as,0.00036192700103915743
602,3,000 and,0.00033271063642661833
603,1,000 as,0.0004461246221738673
603,2,000 and,0.0003915221323046025
603,3,000,0.00036609739434496376
604,1,000 as,0.00047157819069488095
604,2,000,0.0003918626179800977
604,3,000 and,0.00038305714358494706
605,1,000 as,0.00035957811519656615
605,2,000,0.00033439178504587826
605,3,000 and,0.00032182356774126253
606,1,000 as,0.0005149997585824462
606,2,000,0.00042451801241586313
606,3,000 and,0.0003877487016646634
607,1,000 as,0.00041321703979351615
607,2,000,0.0003549614758104928
607,3,000 and,0.0003548057705113442
608,1,000 as,0.000403823160243106
608,2,000 and,0.0003386802890210681
608,3,000,0.00031213440844664303
609,1,000 as,0.00047314768292081787
609,2,000 and,0.00036145908447019696
609,3,000,0.00034807987567319156
610,1,000,0.00043091627658689113
610,2,000 as,0.00042565951647092256
610,3,000 and,0.0003684523670592304
611,1,000 as,0.0003802439770196727
611,2,000,0.000343383548265808
611,3,000 and,0.0003179147894332263
612,1,000 as,0.000397931076639075
612,2,000 and,0.0003581427356559558
612,3,000,0.00033984835281846326
613,1,000,0.00042690314165354904
613,2,000 as,0.00036117938531089175
613,3,000 and,0.0003426246612172429
614,1,000 as,0.0003840696541835786
614,2,000 and,0.00032545139062105355
614,3,000,0.00032349351801452033
615,1,000 as,0.0004465587421615466
615,2,000 and,0.0003863004798305482
615,3,000,0.00038488487102995476
616,1,000 as,0.00040844705666098725
616,2,000,0.00040395384689265645
616,3,000 and,0.0003198216453690397
617,1,000 as,0.0003576568328491035
617,2,000 and,0.0003435067421954089
617,3,000,0.0003104054972293274
618,1,000 as,0.0003737045281706865
618,2,000 and,0.0003244815314359514
618,3,000,0.0002934624589783431
619,1,000 as,0.0003770295244662338
619,2,000 and,0.0003572293306828743
619,3,000,0.00034442342635542585
620,1,000 as,0.00037438609167108917
620,2,000 and,0.0003332496455366042
620,3,000,0.0003273527656884371
621,1,000 as,0.0004571973113382278
621,2,000 and,0.00038742183046852624
621,3,000,0.0003622702286799932
622,1,000 as,0.00039610068975408504
622,2,000,0.00035214128912273193
622,3,000 and,0.00033787499961945687
623,1,000,0.0004257184465678391
623,2,000 as,0.00041765866765012546
623,3,000 and,0.00035416345256190126
624,1,000 as,0.0004502137477339607
624,2,000,0.0004244338848353192
624,3,000 and,0.00036055813695604365
625,1,000 as,0.00036823018639901557
625,2,000 and,0.00032491262312018903
625,3,000,0.0003212260330745255
626,1,000 as,0.000361276847035165
626,2,000 and,0.00035373415494296696
626,3,000,0.0002874985300631314
627,1,000 and,0.00042763795509345655
627,2,000 as,0.00039026903722910993
627,3,000,0.0003805710421494887
628,1,000 as,0.0004436037976234022
628,2,000,0.0004001521930474252
628,3,000 and,0.0003434319696968955
629,1,000 as,0.0003439065796463434
629,2,000 and,0.0003405927571600009
629,3,000,0.0003279381937867317
630,1,000 as,0.0003911417305512522
630,2,000,0.0003454689353038605
630,3,000 and,0.0003400207135201995
631,1,000 as,0.0004046040989547204
631,2,000 and,0.00033169079481975585
631,3,000,0.00029928157211825813
632,1,000 as,0.00039230277388822404
632,2,000 and,0.00038235127050525764
632,3,000,0.0003656880197154141
633,1,000 as,0.0003446430785049504
633,2,000 and,0.0003382803132006574
633,3,000,0.0003222375652189549
634,1,000,0.0004356477523241821
634,2,000 as,0.00042613879723292167
634,3,000 and,0.00036364301619844637
635,1,000 as,0.00039995081178744065
635,2,000,0.00037814368935115916
635,3,000 and,0.00035898144882998216
636,1,000 as,0.0003574616528189696
636,2,000 and,0.0003499467872163601
636,3,000,0.0002446002791084707
637,1,000 and,0.00035169075621312374
637,2,000,0.00032263499055863655
637,3,000 as,0.0002983513889507828
638,1,000 as,0.0004088759333318403
638,2,000,0.00037403800446925313
638,3,000 and,0.0003660850161507343
639,1,000 as,0.00041394212035226503
639,2,000,0.00034020691769129206
639,3,000 and,0.0003287683853522428
640,1,000 as,0.0004266920937616663
640,2,000 and,0.0003755649179655988
640,3,000,0.0003154449835628564
641,1,000 as,0.0003956577978467465
641,2,000,0.00038815763706572876
641,3,000 and,0.0003235944396428232
642,1,000,0.0003665455996215716
642,2,000 as,0.000349080296591608
642,3,000 and,0.0003005751797337831
643,1,000 as,0.000369345661490567
643,2,000,0.0003521325445490258
643,3,000 and,0.000327389748916132
644,1,000 as,0.00038451424303886364
644,2,000,0.00033480108265835463
644,3,000 and,0.000298129423952342
645,1,000 as,0.00034946317237329153
645,2,000 and,0.00033341017561706323
645,3,000,0.0003310561180918142
646,1,000 as,0.0004058131191515844
646,2,000 and,0.00034212826738626415
646,3,000,0.0003195538774943469
