class,rank,token,mean_abs_shap
539,1,000 as,0.0003870420873662585
539,2,000 and,0.0003058716934724094
539,3,000,0.00030084575869114495
540,1,000 as,0.00034879240138097214
540,2,000,0.00031263297000378056
540,3,000 and,0.00027406782121862963
541,1,000 as,0.00039209834416257036
541,2,000,0.00031637625751667914
541,3,000 and,0.0002993186111851583
542,1,000 as,0.0003907225272281454
542,2,000,0.0003812477814403822
542,3,000 and,0.00035985126133200016
543,1,000,0.0004801465072081826
543,2,000 as,0.0004398319124984585
543,3,000 and,0.00033833943653065597
544,1,000,0.0004176048519701885
544,2,000 as,0.00040498417081190943
544,3,000 and,0.00034008406429216295
545,1,000 as,0.0004469448724265436
545,2,000,0.0004249574399533645
545,3,000 and,0.00037725391783499694
546,1,000 as,0.00034544880978067957
546,2,000,0.0003333933665896988
546,3,000 and,0.00031758911577938837
547,1,000,0.0004863816173040845
547,2,000 as,0.0004624452405502883
547,3,000 and,0.0004015256977681038
548,1,000 as,0.0004025424303491069
548,2,000 and,0.0003929848502058188
548,3,000,0.0003230589741334292
549,1,000,0.00035320497295647773
549,2,000 as,0.00034541177515361193
549,3,000 and,0.00032074020390006444
550,1,000 as,0.0005642645638335995
550,2,000,0.0004355199543556468
550,3,000 and,0.00042414668813357706
551,1,000 as,0.0003642886510431697
551,2,000 and,0.0003215744417517041
551,3,000,0.00032150151246291604
552,1,000 as,0.00040373364761681454
552,2,000,0.0003557383660177653
552,3,000 and,0.0003520856054916205
553,1,000,0.00039659124895467107
553,2,000 as,0.00035892005654803957
553,3,000 and,0.0003395839321795182
554,1,000 as,0.000363188628359868
554,2,000 and,0.00035424441875550757
554,3,000,0.0003480678621909072
555,1,000 as,0.00039628426495236376
555,2,000 and,0.0003487540732061356
555,3,000,0.0002978095435937692
556,1,000 as,0.00042862617373324387
556,2,000,0.00039002567649561973
556,3,000 and,0.00035832924244449184
557,1,000,0.00044300349529764104
557,2,000 as,0.0004260239911712225
557,3,000 and,0.0003653162507189769
558,1,000 as,0.00038261308211473826
558,2,000,0.0003559391661005766
558,3,000 and,0.0003391065912022722
559,1,000 as,0.0004426762237631334
559,2,000,0.00038032123770758114
559,3,000 and,0.0003692662479875218
560,1,000 as,0.00040609588917761395
560,2,000,0.0003324266394867775
560,3,000 and,0.000332133985670382
561,1,000 as,0.00039456555058761515
561,2,000,0.0003613023334125012
561,3,000 and,0.00030653584303013944
562,1,000 as,0.0003364075697352618
562,2,000 and,0.0003015199721357738
562,3,000,0.0002926763057387736
563,1,000 and,0.0003087468569869352
563,2,000 as,0.0003080367449774344
563,3,000,0.0002616464925627239
564,1,000,0.00044285874905084616
564,2,000 as,0.00039494287401421215
564,3,000 and,0.00036574380346475905
565,1,000 as,0.0003604141343530967
565,2,000 and,0.0003568536858547461
565,3,000,0.00035376184529212825
566,1,000 as,0.00037381315784036054
566,2,000,0.00031973710023428117
566,3,000 and,0.00031444260458597596
567,1,000 as,0.00041959504636265355
567,2,000,0.00041756360542985623
567,3,000 and,0.0003423387500212263
568,1,000 as,0.0004234457639970968
568,2,000,0.0004152485935454348
568,3,000 and,0.00038638579095864157
569,1,000 as,0.0004859118741131569
569,2,000 and,0.0004289888951486807
569,3,000,0.0003233239503247775
570,1,000 as,0.00035254897564713285
570,2,000 and,0.0003276025011269556
570,3,000,0.00028584295063602223
571,1,000,0.00038124399196676125
571,2,000 as,0.0003675434586374912
571,3,000 and,0.00035358459728633345
572,1,000 as,0.0004621330072567687
572,2,000 and,0.00038689785165656865
572,3,000,0.0003810900639249209
573,1,000 as,0.0003638053422183396
573,2,000 and,0.00033253900773540685
573,3,000,0.00030721463666013996
574,1,000 as,0.0004959880325985937
574,2,000 and,0.0003702866612687181
574,3,000,0.0003416599888698186
575,1,000 as,0.0003578808441973522
575,2,000 and,0.0003402306209819097
575,3,000,0.00030591228863008596
576,1,000 as,0.00040710818400495254
576,2,000,0.00035988764943271104
576,3,000 and,0.00033476286888423106
577,1,000 as,0.00039411777710109293
577,2,000,0.0003736844825456695
577,3,000 and,0.0003240228647737861
578,1,000 as,0.0004240289205927811
578,2,000 and,0.00039760589133969133
578,3,000,0.00035350382633068836
579,1,000 as,0.00043474716443692326
579,2,000,0.0003491958761640597
579,3,000 and,0.00033749023684061615
580,1,000 as,0.0003600133246290012
580,2,000 and,0.00035506307477350756
580,3,000,0.000286615780214741
581,1,000 and,0.0004439060065025302
581,2,000 as,0.0003560111896921704
581,3,000,0.00032202659699092864
582,1,000 as,0.0003848268645768917
582,2,000,0.0003633684569448393
582,3,000 and,0.00033742145682389227
583,1,000 as,0.00040154479176699197
583,2,000 and,0.00037478810614912327
583,3,000,0.00037352293597870794
584,1,000 as,0.0004825664434389849
584,2,000 and,0.00039917995370502315
584,3,000,0.00039225499976983075
585,1,000 as,0.0003621471996238961
585,2,000 and,0.00031550969993431597
585,3,000,0.0003075244093319458
586,1,000 as,0.0004363803755489738
586,2,000 and,0.0003838024932731931
586,3,000,0.0003508977880707672
587,1,000 as,0.0005001865649115304
587,2,000 and,0.0003595957808648041
587,3,000,0.000358047955259775
588,1,000 as,0.0003786495596744713
588,2,000 and,0.00029848681618778114
588,3,000,0.00028678873652360817
589,1,000 as,0.00040156707655011843
589,2,000 and,0.0003764872190162734
589,3,000,0.00035797155177931734
590,1,000 as,0.0004482451932035106
590,2,000,0.0003691696219981374
590,3,000 and,0.00033103374157924365
591,1,000,0.00033818938336579985
591,2,000 as,0.000333385896307412
591,3,000 and,0.00029172068475309193
592,1,000,0.00039732742254639783
592,2,000 as,0.00039294289315484486
592,3,000 and,0.0003676870530805195
593,1,000 as,0.0004268639468584851
593,2,000,0.000401481828062626
593,3,000 and,0.0003493837855949129
594,1,000 as,0.0004764572639303515
594,2,000,0.0004540799661522488
594,3,000 and,0.0003768195701654641
595,1,000 as,0.0003768273303398805
595,2,000,0.00032972528259071765
595,3,000 and,0.0003104056944427216
596,1,000 as,0.00042459948625260714
596,2,000,0.00037920779398338425
596,3,000 and,0.0003376726373407647
597,1,000 and,0.000343810116008108
597,2,000,0.00034116354917414313
597,3,000 as,0.00033551520178220405
598,1,000 as,0.000365360565537962
598,2,000 and,0.00031957537188996127
598,3,000,0.0002864039235048645
599,1,000 as,0.0002967356961982207
599,2,000 and,0.00027632828515911957
599,3,000,0.0002536085666978799
600,1,000 as,0.0003585110538119777
600,2,000,0.00033705762063282186
600,3,000 and,0.0003339461408659095
601,1,000 as,0.00047258226568658556
601,2,000 and,0.00040686976341159476
601,3,000,0.0003319921177963618
602,1,000 as,0.00038248635845915415
602,2,000,0.0003331606153560909
602,3,000 and,0.000325890644590981
603,1,000 as,0.0003766654791740494
603,2,000,0.0002925373811136211
603,3,000 and,0.0002773658518887978
604,1,000 as,0.0004267141507084749
604,2,000,0.0003822080702660463
604,3,000 and,0.0003557738474219242
605,1,000 as,0.0005593919012360807
605,2,000 and,0.0004413345167578201
605,3,000,0.0003974144984581956
606,1,000 as,0.0004436313955529403
606,2,000,0.00041560211280519324
606,3,000 and,0.0003989379031049631
607,1,000 as,0.0002969400482907452
607,2,000 and,0.000282055157505965
607,3,000,0.0002706543202514246
608,1,000 as,0.00034156795039063905
608,2,000,0.0003036038111422137
608,3,000 and,0.0003008081414989498
609,1,000 as,0.0003839850744692246
609,2,000,0.00032257371372977227
609,3,000 and,0.0003028637140401881
610,1,000 as,0.00042197399234084786
610,2,000,0.00036977775835692723
610,3,000 and,0.0003607155907408358
611,1,000 as,0.0003665811629606089
611,2,000 and,0.0003579176936804281
611,3,000,0.00033100724059017677
612,1,000 as,0.0003925427998279007
612,2,000 and,0.00034500626855830827
612,3,000,0.00034011669391384187
613,1,000 as,0.0004834206395288072
613,2,000 and,0.0003992305914833972
613,3,000,0.00036827782081297463
614,1,000 and,0.00037268212628093845
614,2,000 as,0.0003353571111882284
614,3,000,0.00032755939839868074
615,1,000 as,0.00036542011792018944
615,2,000 and,0.00031126537132210254
615,3,000,0.00030337093974038687
616,1,000 as,0.00039607017698739945
616,2,000 and,0.0003531299597249358
616,3,000,0.00033388420744652573
617,1,000 as,0.00036288737365607705
617,2,000 and,0.0003262845913864527
617,3,000,0.0003232017575331104
618,1,000 as,0.00043848514326513447
618,2,000,0.0004205781808261883
618,3,000 and,0.0003401912239038912
619,1,000 as,0.0003895874293020162
619,2,000,0.0003860669973381029
619,3,000 and,0.00032556374816236015
620,1,000 as,0.00038591928959543604
620,2,000,0.00033427303178015593
620,3,000 and,0.00031234048320817777
621,1,000 as,0.0003872352023685067
621,2,000,0.0003169724428077963
621,3,000 and,0.00030481659209409935
622,1,000 as,0.00039565558371428586
622,2,000,0.0003761308955662832
622,3,000 and,0.00033603809655445745
623,1,000,0.0004156920395349294
623,2,000 as,0.00041264667290062803
623,3,000 and,0.0003931130798379488
624,1,000 as,0.00038472036205086543
624,2,000,0.0003410352867197953
624,3,000 and,0.0003223968601366294
625,1,000 as,0.00035620405974328946
625,2,000 and,0.0003558789735155597
625,3,000,0.00031289046657281193
626,1,000 and,0.0003862694975203696
626,2,000 as,0.00038123816586032097
626,3,000,0.00035072586259652494
627,1,000 as,0.00044952848051905286
627,2,000 and,0.00037559874510909475
627,3,000,0.00034420283141129457
628,1,000 as,0.0004264658870423268
628,2,000 and,0.00039650660927123603
628,3,000,0.0002735098589838327
629,1,000,0.00041610532781892153
629,2,000 as,0.00038234048463318694
629,3,000 and,0.00031738600750996445
630,1,000 as,0.0003646584596628938
630,2,000,0.00032931859003466045
630,3,000 and,0.00028891889825052777
631,1,000 and,0.000382210905203225
631,2,000 as,0.00036195161256005086
631,3,000,0.00030254023900673743
632,1,000 as,0.0004289436630273304
632,2,000,0.00037553429938216865
632,3,000 and,0.0003160679171714708
633,1,000 and,0.0003329274008510228
633,2,000,0.00030557934410076003
633,3,000 as,0.000294110367328464
634,1,000 as,0.0004017858417021381
634,2,000 and,0.00035428914005015673
634,3,000,0.0003089418811635031
635,1,000 as,0.00045771657783961345
635,2,000 and,0.0003611869022727842
635,3,000,0.00035186333243155624
636,1,000 as,0.0004069665477840854
636,2,000 and,0.00036218500498078337
636,3,000,0.0003597134459134987
637,1,000 as,0.0004054068706498187
637,2,000 and,0.0003463514037636145
637,3,000,0.00033445407459013185
638,1,000 as,0.0004552440164569044
638,2,000 and,0.00040343683236563146
638,3,000,0.0003663565051822585
639,1,000 as,0.00040359730386939325
639,2,000,0.00036722830217055685
639,3,000 and,0.00034147565197809466
640,1,000 as,0.00039189640582872715
640,2,000 and,0.0003374908252419545
640,3,000,0.00033465192504910664
641,1,000 as,0.0004004957543559525
641,2,000,0.00034388049541333153
641,3,000 and,0.0003300304309287978
642,1,000 as,0.00035812488237883664
642,2,000,0.0003513616191015728
642,3,000 and,0.00033681174498530994
643,1,000 as,0.0003292935365370833
643,2,000 and,0.0003184254181674309
643,3,000,0.00030772695868912535
644,1,000 as,0.00035510836315195954
644,2,000 and,0.0003131750083884934
644,3,000,0.00029478132492885296
645,1,000 as,0.00039211318368434365
645,2,000,0.00031987719037614864
645,3,000 and,0.0003193937465681026
646,1,000 and,0.0003271795699759185
646,2,000 as,0.0003213421843028633
646,3,000,0.00029163873088297615
